customer_id,age,gender,tenure,monthly_charges,contract_type,support_calls,internet_service,payment_method,total_charges,churn,age_group,tenure_group,churn_numeric,risk_score,risk_level
CUST-01081,44,Male,63,22.41,One year,4,DSL,Electronic check,1411.83,No,36-45,49-72 Months,0,0,Low
CUST-01082,26,Female,47,110.9,Month-to-month,1,Fiber optic,Electronic check,5212.3,No,26-35,25-48 Months,0,3,Medium
CUST-01083,43,Female,26,103.82,One year,0,DSL,Electronic check,2699.32,No,36-45,25-48 Months,0,1,Low
CUST-01084,74,Male,57,73.41,One year,2,DSL,Mailed check,4184.37,Yes,66+,49-72 Months,1,0,Low
CUST-01085,64,Female,37,88.34,Two year,3,Fiber optic,Credit card,3268.58,No,56-65,25-48 Months,0,0,Low
CUST-01086,74,Female,7,143.13,Month-to-month,1,DSL,Electronic check,1001.91,Yes,66+,7-12 Months,1,5,High
CUST-01087,39,Male,40,97.38,One year,1,Fiber optic,Bank transfer,3895.2,No,36-45,25-48 Months,0,0,Low
CUST-01088,64,Female,39,105.52,Month-to-month,5,Fiber optic,Credit card,4115.28,Yes,56-65,25-48 Months,1,5,High
CUST-01089,73,Male,62,28.31,One year,2,No,Electronic check,1755.22,No,66+,49-72 Months,0,0,Low
CUST-01090,47,Male,53,41.58,Two year,3,Fiber optic,Bank transfer,2203.74,No,46-55,49-72 Months,0,0,Low
CUST-01091,60,Female,4,59.12,Month-to-month,2,DSL,Electronic check,236.48,No,56-65,0-6 Months,0,4,Medium
CUST-01092,65,Male,25,90.12,Month-to-month,1,Fiber optic,Bank transfer,2253.0,No,56-65,25-48 Months,0,2,Low
CUST-01093,34,Female,7,120.96,One year,3,Fiber optic,Electronic check,846.72,No,26-35,7-12 Months,0,3,Medium
CUST-01094,43,Male,28,61.76,One year,2,Fiber optic,Bank transfer,1729.28,No,36-45,25-48 Months,0,0,Low
CUST-01095,53,Female,69,66.33,Month-to-month,4,Fiber optic,Bank transfer,4576.77,No,46-55,49-72 Months,0,2,Low
CUST-01096,18,Female,67,53.3,One year,1,Fiber optic,Credit card,3571.1,No,18-25,49-72 Months,0,0,Low
CUST-01097,25,Female,20,53.1,Two year,3,DSL,Credit card,1062.0,No,18-25,13-24 Months,0,0,Low
CUST-01098,66,Male,11,143.35,One year,2,DSL,Mailed check,1576.85,No,66+,7-12 Months,0,3,Medium
CUST-01099,52,Male,67,102.61,One year,2,DSL,Bank transfer,6874.87,Yes,46-55,49-72 Months,1,1,Low
CUST-01100,69,Female,7,40.27,Month-to-month,4,Fiber optic,Bank transfer,281.89,Yes,66+,7-12 Months,1,4,Medium
CUST-01101,32,Male,23,113.89,Two year,0,DSL,Credit card,2619.47,No,26-35,13-24 Months,0,1,Low
CUST-01102,64,Female,61,113.86,Month-to-month,1,Fiber optic,Mailed check,6945.46,Yes,56-65,49-72 Months,1,3,Medium
CUST-01103,73,Female,71,106.64,Month-to-month,0,Fiber optic,Bank transfer,7571.44,Yes,66+,49-72 Months,1,3,Medium
CUST-01104,39,Male,34,37.51,Month-to-month,3,Fiber optic,Electronic check,1275.34,No,36-45,25-48 Months,0,2,Low
CUST-01105,31,Female,19,73.04,One year,1,DSL,Electronic check,1387.76,No,26-35,13-24 Months,0,0,Low
CUST-01106,43,Male,58,33.88,Two year,3,Fiber optic,Mailed check,1965.04,No,36-45,49-72 Months,0,0,Low
CUST-01107,45,Female,9,126.16,Month-to-month,2,Fiber optic,Bank transfer,1135.44,Yes,36-45,7-12 Months,1,5,High
CUST-01108,40,Male,48,105.17,Two year,4,No,Bank transfer,5048.16,No,36-45,25-48 Months,0,1,Low
CUST-01109,31,Female,41,85.94,Two year,4,Fiber optic,Credit card,3523.54,No,26-35,25-48 Months,0,0,Low
CUST-01110,41,Female,48,64.59,One year,2,DSL,Credit card,3100.32,No,36-45,25-48 Months,0,0,Low
CUST-01111,19,Male,45,43.95,One year,6,DSL,Bank transfer,1977.75,Yes,18-25,25-48 Months,1,2,Low
CUST-01112,62,Female,25,33.84,Month-to-month,3,Fiber optic,Electronic check,846.0,No,56-65,25-48 Months,0,2,Low
CUST-01113,43,Female,25,146.0,Month-to-month,5,Fiber optic,Credit card,3650.0,No,36-45,25-48 Months,0,5,High
CUST-01114,31,Male,19,45.95,Two year,0,DSL,Electronic check,873.05,No,26-35,13-24 Months,0,0,Low
CUST-01115,73,Female,39,27.78,Month-to-month,3,Fiber optic,Electronic check,1083.42,Yes,66+,25-48 Months,1,2,Low
CUST-01116,68,Male,27,145.02,Month-to-month,4,DSL,Electronic check,3915.54,No,66+,25-48 Months,0,3,Medium
CUST-01117,24,Female,63,91.36,One year,5,Fiber optic,Electronic check,5755.68,No,18-25,49-72 Months,0,2,Low
CUST-01118,20,Male,68,123.57,Two year,2,Fiber optic,Mailed check,8402.76,Yes,18-25,49-72 Months,1,1,Low
CUST-01119,64,Female,19,25.69,One year,3,Fiber optic,Mailed check,488.11,No,56-65,13-24 Months,0,0,Low
CUST-01120,40,Female,28,93.7,Month-to-month,4,DSL,Credit card,2623.6,No,36-45,25-48 Months,0,2,Low
CUST-01121,63,Female,33,71.77,Month-to-month,5,Fiber optic,Bank transfer,2368.41,Yes,56-65,25-48 Months,1,4,Medium
CUST-01122,60,Male,10,120.36,One year,3,Fiber optic,Mailed check,1203.6,Yes,56-65,7-12 Months,1,3,Medium
CUST-01123,64,Male,30,25.0,Month-to-month,1,DSL,Bank transfer,750.0,Yes,56-65,25-48 Months,1,2,Low
CUST-01124,62,Male,22,72.22,Month-to-month,2,No,Credit card,1588.84,No,56-65,13-24 Months,0,2,Low
CUST-01125,35,Male,3,123.88,Month-to-month,1,Fiber optic,Electronic check,371.64,Yes,26-35,0-6 Months,1,5,High
CUST-01126,75,Female,48,87.95,One year,2,DSL,Bank transfer,4221.6,No,66+,25-48 Months,0,0,Low
CUST-01127,55,Female,2,91.51,Month-to-month,4,Fiber optic,Mailed check,183.02,Yes,46-55,0-6 Months,1,4,Medium
CUST-01128,52,Male,54,32.63,Month-to-month,0,No,Bank transfer,1762.02,No,46-55,49-72 Months,0,2,Low
CUST-01129,68,Male,6,37.2,Month-to-month,7,No,Mailed check,223.2,Yes,66+,0-6 Months,1,6,High
CUST-01130,32,Male,40,108.01,Month-to-month,1,Fiber optic,Bank transfer,4320.4,No,26-35,25-48 Months,0,3,Medium
CUST-01131,42,Female,2,107.76,Month-to-month,1,Fiber optic,Mailed check,215.52,Yes,36-45,0-6 Months,1,5,High
CUST-01132,72,Male,2,147.28,Month-to-month,2,DSL,Electronic check,294.56,No,66+,0-6 Months,0,5,High
CUST-01133,54,Male,55,112.55,One year,1,No,Bank transfer,6190.25,No,46-55,49-72 Months,0,1,Low
CUST-01134,45,Female,72,84.12,Month-to-month,2,DSL,Credit card,6056.64,Yes,36-45,49-72 Months,1,2,Low
CUST-01135,27,Female,60,131.45,Month-to-month,0,DSL,Bank transfer,7887.0,Yes,26-35,49-72 Months,1,3,Medium
CUST-01136,56,Male,6,33.58,Month-to-month,4,No,Mailed check,201.48,Yes,56-65,0-6 Months,1,4,Medium
CUST-01137,74,Female,19,78.41,Month-to-month,4,DSL,Bank transfer,1489.79,Yes,66+,13-24 Months,1,2,Low
CUST-01138,34,Male,27,57.32,Month-to-month,4,Fiber optic,Credit card,1547.64,No,26-35,25-48 Months,0,2,Low
CUST-01139,56,Female,1,33.6,Month-to-month,6,Fiber optic,Electronic check,33.6,Yes,56-65,0-6 Months,1,6,High
CUST-01140,39,Male,33,119.26,Month-to-month,1,Fiber optic,Bank transfer,3935.58,No,36-45,25-48 Months,0,3,Medium
CUST-01141,43,Male,40,86.4,Two year,4,Fiber optic,Electronic check,3456.0,No,36-45,25-48 Months,0,0,Low
CUST-01142,61,Male,32,92.38,Month-to-month,2,Fiber optic,Electronic check,2956.16,No,56-65,25-48 Months,0,2,Low
CUST-01143,42,Male,69,73.46,Two year,4,DSL,Electronic check,5068.74,Yes,36-45,49-72 Months,1,0,Low
CUST-01144,34,Female,17,79.84,Month-to-month,1,DSL,Mailed check,1357.28,Yes,26-35,13-24 Months,1,2,Low
CUST-01145,30,Female,8,35.08,Month-to-month,2,Fiber optic,Bank transfer,280.64,Yes,26-35,7-12 Months,1,4,Medium
CUST-01146,37,Female,57,107.48,One year,0,Fiber optic,Bank transfer,6126.36,No,36-45,49-72 Months,0,1,Low
CUST-01147,42,Female,42,76.22,Month-to-month,4,DSL,Credit card,3201.24,Yes,36-45,25-48 Months,1,2,Low
CUST-01148,21,Male,9,126.18,Month-to-month,1,Fiber optic,Electronic check,1135.62,No,18-25,7-12 Months,0,5,High
CUST-01149,27,Male,35,45.52,Two year,6,DSL,Mailed check,1593.2,No,26-35,25-48 Months,0,2,Low
CUST-01150,20,Female,71,46.66,Month-to-month,3,Fiber optic,Mailed check,3312.86,No,18-25,49-72 Months,0,2,Low
CUST-01151,58,Female,53,103.95,Month-to-month,1,DSL,Credit card,5509.35,No,56-65,49-72 Months,0,3,Medium
CUST-01152,62,Female,54,129.98,Month-to-month,8,DSL,Bank transfer,7018.92,No,56-65,49-72 Months,0,5,High
CUST-01153,35,Female,25,81.39,Two year,2,Fiber optic,Bank transfer,2034.75,No,26-35,25-48 Months,0,0,Low
CUST-01154,64,Female,67,114.5,Two year,2,No,Mailed check,7671.5,No,56-65,49-72 Months,0,1,Low
CUST-01155,53,Male,62,149.91,Month-to-month,0,Fiber optic,Mailed check,9294.42,No,46-55,49-72 Months,0,3,Medium
CUST-01156,64,Male,55,148.73,Month-to-month,3,Fiber optic,Credit card,8180.15,Yes,56-65,49-72 Months,1,3,Medium
CUST-01157,39,Male,46,116.76,Two year,4,DSL,Mailed check,5370.96,No,36-45,25-48 Months,0,1,Low
CUST-01158,51,Female,24,116.15,Month-to-month,0,Fiber optic,Mailed check,2787.6,Yes,46-55,13-24 Months,1,3,Medium
CUST-01159,64,Female,46,52.19,Month-to-month,2,No,Credit card,2400.74,No,56-65,25-48 Months,0,2,Low
CUST-01160,25,Female,22,128.36,One year,3,Fiber optic,Electronic check,2823.92,No,18-25,13-24 Months,0,1,Low
CUST-01161,57,Female,11,72.66,Month-to-month,2,DSL,Mailed check,799.26,No,56-65,7-12 Months,0,4,Medium
CUST-01162,66,Male,48,145.06,One year,3,No,Bank transfer,6962.88,No,66+,25-48 Months,0,1,Low
CUST-01163,61,Male,8,30.59,Two year,2,Fiber optic,Electronic check,244.72,Yes,56-65,7-12 Months,1,2,Low
CUST-01164,36,Female,39,76.66,One year,2,Fiber optic,Mailed check,2989.74,No,36-45,25-48 Months,0,0,Low
CUST-01165,59,Male,35,92.26,Month-to-month,3,Fiber optic,Electronic check,3229.1,No,56-65,25-48 Months,0,2,Low
CUST-01166,58,Male,49,72.67,Month-to-month,0,DSL,Mailed check,3560.83,No,56-65,49-72 Months,0,2,Low
CUST-01167,54,Female,46,47.38,Month-to-month,2,DSL,Bank transfer,2179.48,No,46-55,25-48 Months,0,2,Low
CUST-01168,23,Female,38,97.09,Month-to-month,3,No,Mailed check,3689.42,No,18-25,25-48 Months,0,2,Low
CUST-01169,69,Female,8,118.27,Month-to-month,1,Fiber optic,Bank transfer,946.16,Yes,66+,7-12 Months,1,5,High
CUST-01170,43,Female,54,103.83,Month-to-month,2,Fiber optic,Mailed check,5606.82,No,36-45,49-72 Months,0,3,Medium
CUST-01171,51,Female,37,50.48,Month-to-month,0,No,Mailed check,1867.76,No,46-55,25-48 Months,0,2,Low
CUST-01172,73,Female,40,115.11,Month-to-month,3,Fiber optic,Electronic check,4604.4,Yes,66+,25-48 Months,1,3,Medium
CUST-01173,62,Male,34,53.4,Month-to-month,4,Fiber optic,Credit card,1815.6,No,56-65,25-48 Months,0,2,Low
CUST-01174,23,Male,17,42.78,One year,4,No,Bank transfer,727.26,No,18-25,13-24 Months,0,0,Low
CUST-01175,54,Female,33,109.79,One year,0,Fiber optic,Electronic check,3623.07,No,46-55,25-48 Months,0,1,Low
CUST-01176,74,Male,47,129.56,Month-to-month,2,Fiber optic,Credit card,6089.32,No,66+,25-48 Months,0,3,Medium
CUST-01177,50,Female,52,82.6,One year,1,No,Electronic check,4295.2,No,46-55,49-72 Months,0,0,Low
CUST-01178,70,Female,9,89.08,One year,2,DSL,Bank transfer,801.72,Yes,66+,7-12 Months,1,2,Low
CUST-01179,39,Female,33,59.36,Month-to-month,0,DSL,Credit card,1958.88,Yes,36-45,25-48 Months,1,2,Low
CUST-01180,38,Female,60,84.3,Month-to-month,1,Fiber optic,Credit card,5058.0,No,36-45,49-72 Months,0,2,Low
CUST-01181,23,Male,21,37.16,Month-to-month,2,Fiber optic,Credit card,780.36,No,18-25,13-24 Months,0,2,Low
CUST-01182,23,Female,58,144.26,Month-to-month,3,No,Bank transfer,8367.08,Yes,18-25,49-72 Months,1,3,Medium
CUST-01183,72,Male,69,124.05,Month-to-month,5,Fiber optic,Bank transfer,8559.45,Yes,66+,49-72 Months,1,5,High
CUST-01184,65,Female,10,106.84,Two year,5,DSL,Electronic check,1068.4,No,56-65,7-12 Months,0,5,High
CUST-01185,21,Female,6,89.97,Month-to-month,2,Fiber optic,Mailed check,539.82,Yes,18-25,0-6 Months,1,4,Medium
CUST-01186,47,Female,13,122.98,One year,2,Fiber optic,Mailed check,1598.74,Yes,46-55,13-24 Months,1,1,Low
CUST-01187,28,Male,65,84.32,Month-to-month,1,DSL,Mailed check,5480.8,No,26-35,49-72 Months,0,2,Low
CUST-01188,47,Female,20,59.0,Month-to-month,1,Fiber optic,Mailed check,1180.0,No,46-55,13-24 Months,0,2,Low
CUST-01189,48,Female,57,40.85,Month-to-month,2,Fiber optic,Electronic check,2328.45,Yes,46-55,49-72 Months,1,2,Low
CUST-01190,41,Female,46,104.19,One year,0,Fiber optic,Bank transfer,4792.74,No,36-45,25-48 Months,0,1,Low
CUST-01191,72,Male,8,140.83,Month-to-month,1,Fiber optic,Electronic check,1126.64,Yes,66+,7-12 Months,1,5,High
CUST-01192,26,Male,10,39.97,Month-to-month,2,DSL,Credit card,399.7,Yes,26-35,7-12 Months,1,4,Medium
CUST-01193,72,Male,67,43.4,Two year,3,Fiber optic,Bank transfer,2907.8,No,66+,49-72 Months,0,0,Low
CUST-01194,20,Female,11,76.37,Month-to-month,4,DSL,Bank transfer,840.07,No,18-25,7-12 Months,0,4,Medium
CUST-01195,68,Male,12,124.9,Month-to-month,0,Fiber optic,Mailed check,1498.8,No,66+,7-12 Months,0,5,High
CUST-01196,48,Female,10,58.21,Month-to-month,2,Fiber optic,Electronic check,582.1,Yes,46-55,7-12 Months,1,4,Medium
CUST-01197,57,Male,25,53.01,One year,3,DSL,Mailed check,1325.25,Yes,56-65,25-48 Months,1,0,Low
CUST-01198,54,Male,49,100.6,Month-to-month,1,DSL,Bank transfer,4929.4,Yes,46-55,49-72 Months,1,3,Medium
CUST-01199,53,Female,49,89.63,Month-to-month,1,DSL,Mailed check,4391.87,Yes,46-55,49-72 Months,1,2,Low
CUST-01200,41,Male,11,27.83,Month-to-month,5,Fiber optic,Credit card,306.13,No,36-45,7-12 Months,0,6,High
CUST-01201,48,Female,62,30.59,Month-to-month,0,DSL,Bank transfer,1896.58,No,46-55,49-72 Months,0,2,Low
CUST-01202,23,Female,36,103.59,One year,4,DSL,Credit card,3729.24,No,18-25,25-48 Months,0,1,Low
CUST-01203,19,Male,39,80.47,One year,4,DSL,Bank transfer,3138.33,No,18-25,25-48 Months,0,0,Low
CUST-01204,37,Female,53,146.23,Month-to-month,4,Fiber optic,Mailed check,7750.19,No,36-45,49-72 Months,0,3,Medium
CUST-01205,45,Female,56,108.21,Month-to-month,4,Fiber optic,Bank transfer,6059.76,Yes,36-45,49-72 Months,1,3,Medium
CUST-01206,28,Male,1,21.31,Month-to-month,6,Fiber optic,Bank transfer,21.31,Yes,26-35,0-6 Months,1,6,High
CUST-01207,21,Male,56,82.53,One year,2,Fiber optic,Electronic check,4621.68,No,18-25,49-72 Months,0,0,Low
CUST-01208,32,Female,4,73.88,Month-to-month,3,Fiber optic,Electronic check,295.52,Yes,26-35,0-6 Months,1,4,Medium
CUST-01209,23,Male,30,33.87,Month-to-month,0,No,Credit card,1016.1,No,18-25,25-48 Months,0,2,Low
CUST-01210,71,Female,12,140.02,Two year,1,DSL,Electronic check,1680.24,No,66+,7-12 Months,0,3,Medium
CUST-01211,66,Female,35,124.65,Month-to-month,3,Fiber optic,Bank transfer,4362.75,Yes,66+,25-48 Months,1,3,Medium
CUST-01212,47,Male,52,49.91,Two year,3,Fiber optic,Electronic check,2595.32,Yes,46-55,49-72 Months,1,0,Low
CUST-01213,73,Male,31,53.28,Month-to-month,2,Fiber optic,Mailed check,1651.68,No,66+,25-48 Months,0,2,Low
CUST-01214,55,Male,68,24.16,Month-to-month,2,Fiber optic,Electronic check,1642.88,No,46-55,49-72 Months,0,2,Low
CUST-01215,68,Male,52,58.57,Month-to-month,4,No,Credit card,3045.64,No,66+,49-72 Months,0,2,Low
CUST-01216,74,Female,7,96.0,Month-to-month,3,No,Bank transfer,672.0,No,66+,7-12 Months,0,4,Medium
CUST-01217,19,Female,22,74.71,Month-to-month,3,Fiber optic,Mailed check,1643.62,Yes,18-25,13-24 Months,1,2,Low
CUST-01218,32,Male,56,146.0,Month-to-month,2,Fiber optic,Mailed check,8176.0,Yes,26-35,49-72 Months,1,3,Medium
CUST-01219,28,Male,58,27.29,Two year,1,Fiber optic,Credit card,1582.82,No,26-35,49-72 Months,0,0,Low
CUST-01220,25,Female,64,96.89,Month-to-month,1,Fiber optic,Electronic check,6200.96,No,18-25,49-72 Months,0,2,Low
CUST-01221,43,Female,12,131.58,One year,3,No,Bank transfer,1578.96,Yes,36-45,7-12 Months,1,3,Medium
CUST-01222,68,Female,7,82.5,One year,2,Fiber optic,Credit card,577.5,No,66+,7-12 Months,0,2,Low
CUST-01223,62,Female,55,20.39,One year,2,DSL,Mailed check,1121.45,Yes,56-65,49-72 Months,1,0,Low
CUST-01224,61,Male,62,51.56,One year,1,Fiber optic,Mailed check,3196.72,No,56-65,49-72 Months,0,0,Low
CUST-01225,22,Female,55,62.09,Month-to-month,1,Fiber optic,Mailed check,3414.95,No,18-25,49-72 Months,0,2,Low
CUST-01226,23,Female,36,145.58,Month-to-month,1,Fiber optic,Credit card,5240.88,No,18-25,25-48 Months,0,3,Medium
CUST-01227,43,Male,24,138.53,Month-to-month,3,Fiber optic,Mailed check,3324.72,Yes,36-45,13-24 Months,1,3,Medium
CUST-01228,71,Female,44,143.39,Month-to-month,3,No,Bank transfer,6309.16,Yes,66+,25-48 Months,1,3,Medium
CUST-01229,21,Female,17,127.35,Month-to-month,1,Fiber optic,Mailed check,2164.95,Yes,18-25,13-24 Months,1,3,Medium
CUST-01230,36,Male,2,65.71,Month-to-month,6,DSL,Credit card,131.42,Yes,36-45,0-6 Months,1,6,High
CUST-01231,37,Male,13,137.76,Two year,1,Fiber optic,Credit card,1790.88,No,36-45,13-24 Months,0,1,Low
CUST-01232,50,Male,31,147.62,Two year,3,DSL,Mailed check,4576.22,Yes,46-55,25-48 Months,1,1,Low
CUST-01233,37,Female,28,65.51,Month-to-month,1,No,Credit card,1834.28,No,36-45,25-48 Months,0,2,Low
CUST-01234,66,Female,60,53.87,Month-to-month,3,Fiber optic,Electronic check,3232.2,No,66+,49-72 Months,0,2,Low
CUST-01235,29,Male,27,91.1,Month-to-month,3,No,Credit card,2459.7,No,26-35,25-48 Months,0,2,Low
CUST-01236,64,Male,15,44.33,Month-to-month,0,Fiber optic,Electronic check,664.95,No,56-65,13-24 Months,0,2,Low
CUST-01237,18,Female,33,24.24,Month-to-month,5,DSL,Credit card,799.92,Yes,18-25,25-48 Months,1,4,Medium
CUST-01238,43,Male,20,142.96,Two year,0,Fiber optic,Credit card,2859.2,No,36-45,13-24 Months,0,1,Low
CUST-01239,31,Male,42,140.35,Month-to-month,2,DSL,Credit card,5894.7,No,26-35,25-48 Months,0,3,Medium
CUST-01240,55,Male,12,41.15,Month-to-month,5,Fiber optic,Mailed check,493.8,Yes,46-55,7-12 Months,1,6,High
CUST-01241,54,Female,23,73.01,Month-to-month,2,Fiber optic,Credit card,1679.23,No,46-55,13-24 Months,0,2,Low
CUST-01242,28,Female,72,128.03,Two year,0,Fiber optic,Bank transfer,9218.16,No,26-35,49-72 Months,0,1,Low
CUST-01243,53,Female,14,105.93,Two year,3,DSL,Mailed check,1483.02,No,46-55,13-24 Months,0,1,Low
CUST-01244,30,Female,25,71.32,One year,5,Fiber optic,Electronic check,1783.0,No,26-35,25-48 Months,0,2,Low
CUST-01245,60,Female,31,116.74,Month-to-month,2,Fiber optic,Bank transfer,3618.94,No,56-65,25-48 Months,0,3,Medium
CUST-01246,20,Female,54,136.62,Month-to-month,3,No,Bank transfer,7377.48,Yes,18-25,49-72 Months,1,3,Medium
CUST-01247,50,Male,5,140.4,Month-to-month,1,DSL,Bank transfer,702.0,Yes,46-55,0-6 Months,1,5,High
CUST-01248,23,Female,13,69.25,Month-to-month,2,DSL,Bank transfer,900.25,Yes,18-25,13-24 Months,1,2,Low
CUST-01249,67,Female,28,42.56,One year,2,No,Credit card,1191.68,No,66+,25-48 Months,0,0,Low
CUST-01250,73,Male,43,138.67,Month-to-month,4,Fiber optic,Credit card,5962.81,No,66+,25-48 Months,0,3,Medium
CUST-01251,27,Female,47,32.03,Month-to-month,0,Fiber optic,Bank transfer,1505.41,No,26-35,25-48 Months,0,2,Low
CUST-01252,22,Female,71,113.82,One year,3,No,Mailed check,8081.22,Yes,18-25,49-72 Months,1,1,Low
CUST-01253,40,Male,38,38.26,Month-to-month,0,Fiber optic,Bank transfer,1453.88,Yes,36-45,25-48 Months,1,2,Low
CUST-01254,27,Male,67,70.62,One year,2,DSL,Electronic check,4731.54,Yes,26-35,49-72 Months,1,0,Low
CUST-01255,61,Male,62,73.5,Month-to-month,3,DSL,Bank transfer,4557.0,No,56-65,49-72 Months,0,2,Low
CUST-01256,19,Female,39,40.64,Month-to-month,1,Fiber optic,Credit card,1584.96,Yes,18-25,25-48 Months,1,2,Low
CUST-01257,30,Male,37,139.95,Month-to-month,0,Fiber optic,Electronic check,5178.15,No,26-35,25-48 Months,0,3,Medium
CUST-01258,57,Female,8,20.35,Two year,3,DSL,Mailed check,162.8,Yes,56-65,7-12 Months,1,2,Low
CUST-01259,19,Female,52,136.2,Month-to-month,3,Fiber optic,Bank transfer,7082.4,No,18-25,49-72 Months,0,3,Medium
CUST-01260,37,Female,33,134.9,Month-to-month,4,Fiber optic,Electronic check,4451.7,Yes,36-45,25-48 Months,1,3,Medium
CUST-01261,18,Female,42,61.21,Month-to-month,4,No,Bank transfer,2570.82,No,18-25,25-48 Months,0,2,Low
CUST-01262,54,Male,27,111.56,One year,1,DSL,Mailed check,3012.12,No,46-55,25-48 Months,0,1,Low
CUST-01263,26,Male,8,52.87,Two year,3,Fiber optic,Mailed check,422.96,No,26-35,7-12 Months,0,2,Low
CUST-01264,34,Female,23,118.64,Month-to-month,4,No,Electronic check,2728.72,No,26-35,13-24 Months,0,3,Medium
CUST-01265,26,Male,64,92.95,Month-to-month,0,Fiber optic,Mailed check,5948.8,Yes,26-35,49-72 Months,1,2,Low
CUST-01266,28,Female,20,59.03,Two year,1,Fiber optic,Electronic check,1180.6,Yes,26-35,13-24 Months,1,0,Low
CUST-01267,32,Female,16,72.03,One year,2,DSL,Mailed check,1152.48,No,26-35,13-24 Months,0,0,Low
CUST-01268,41,Female,17,109.69,One year,4,DSL,Credit card,1864.73,No,36-45,13-24 Months,0,1,Low
CUST-01269,55,Male,19,137.79,Month-to-month,0,Fiber optic,Electronic check,2618.01,Yes,46-55,13-24 Months,1,3,Medium
CUST-01270,72,Female,8,36.99,Month-to-month,4,DSL,Bank transfer,295.92,No,66+,7-12 Months,0,4,Medium
CUST-01271,52,Female,38,94.28,One year,2,Fiber optic,Electronic check,3582.64,No,46-55,25-48 Months,0,0,Low
CUST-01272,47,Male,38,52.98,Month-to-month,2,No,Mailed check,2013.24,Yes,46-55,25-48 Months,1,2,Low
CUST-01273,48,Male,53,124.18,Month-to-month,3,DSL,Mailed check,6581.54,Yes,46-55,49-72 Months,1,3,Medium
CUST-01274,66,Male,31,29.13,Month-to-month,3,Fiber optic,Mailed check,903.03,Yes,66+,25-48 Months,1,2,Low
CUST-01275,22,Male,44,109.56,Month-to-month,3,No,Bank transfer,4820.64,Yes,18-25,25-48 Months,1,3,Medium
CUST-01276,61,Female,60,42.74,Two year,10,Fiber optic,Bank transfer,2564.4,No,56-65,49-72 Months,0,2,Low
CUST-01277,67,Male,17,97.53,Two year,0,Fiber optic,Mailed check,1658.01,No,66+,13-24 Months,0,0,Low
CUST-01278,31,Female,39,128.64,Month-to-month,1,Fiber optic,Credit card,5016.96,No,26-35,25-48 Months,0,3,Medium
CUST-01279,70,Male,42,118.16,One year,1,DSL,Electronic check,4962.72,No,66+,25-48 Months,0,1,Low
CUST-01280,73,Male,48,117.88,One year,2,No,Mailed check,5658.24,No,66+,25-48 Months,0,1,Low
CUST-01281,28,Male,12,87.32,Two year,3,Fiber optic,Credit card,1047.84,No,26-35,7-12 Months,0,2,Low
CUST-01282,26,Male,18,135.8,One year,4,DSL,Bank transfer,2444.4,No,26-35,13-24 Months,0,1,Low
CUST-01283,51,Male,6,96.45,Two year,2,DSL,Mailed check,578.7,No,46-55,0-6 Months,0,2,Low
CUST-01284,29,Male,43,139.28,Two year,1,No,Electronic check,5989.04,No,26-35,25-48 Months,0,1,Low
CUST-01285,52,Female,35,91.05,Month-to-month,3,Fiber optic,Electronic check,3186.75,Yes,46-55,25-48 Months,1,2,Low
CUST-01286,52,Male,54,85.78,One year,1,DSL,Bank transfer,4632.12,No,46-55,49-72 Months,0,0,Low
CUST-01287,18,Male,62,48.91,Month-to-month,3,DSL,Mailed check,3032.42,Yes,18-25,49-72 Months,1,2,Low
CUST-01288,57,Male,69,90.82,Month-to-month,3,DSL,Mailed check,6266.58,Yes,56-65,49-72 Months,1,2,Low
CUST-01289,39,Male,16,38.28,Month-to-month,1,No,Mailed check,612.48,No,36-45,13-24 Months,0,2,Low
CUST-01290,46,Female,8,133.06,Month-to-month,3,Fiber optic,Credit card,1064.48,Yes,46-55,7-12 Months,1,5,High
